"","ID","address","count","total_tra","bits_rec","bits_sent","balance"
"11080",11083,"19wKNQ1ytnftnuJoKAak8j9Sic3UbVQyYf",1,511,1566383144,1566058169,324975
"11081",11084,"19WkRuXJbYmsuBTPTapjPh8MFMmbT5yEkW",1,0,0,0,0
"11082",11085,"19wkV8xXXAq5RhWfPEGHZwBeN9hpeiavMz",1,0,0,0,0
"11083",11086,"19wm2AZ5yhQn4BHtKwYP18zF9usoS8yu2u",2,0,0,0,0
"11084",11087,"19WoD5NmDfT1UTKmJbib744XZ8gmXgVRWS",1,0,0,0,0
"11085",11088,"19woPcvbFwL6YBqvToBoqJMq8F7c1asd4y",1,0,0,0,0
"11086",11089,"19WPVKsYoVb6Ata2rp1ZqcF9dpyNfAJ2qK",1,0,0,0,0
"11087",11090,"19WrD5G3GwUHDPBdxRrFkVNCBwirdK2GaJ",1,0,0,0,0
"11088",11091,"19wRK58DabpTf4ggudSSDZfjyJntVR6SLM",3,0,0,0,0
"11089",11092,"19WrkVpAj8WARXpv4xWMbJukPD6GczTeKE",1,0,0,0,0
"11090",11093,"19wsHdCgtomJN88ZC8AytpmkhwJ7YqLiUv",1,12,19484436,19474436,10000
"11091",11094,"19WStCFQchoJA2ujWCWCVFoPfvza4up7m6",1,0,0,0,0
"11092",11095,"19wt8vVvEDLEgp766s7q67nwNG5WyYQNgo",1,33,37868800,37868800,0
"11093",11096,"19WtT7YKALtseWfjYo6XCgiraZHyxb3ZU4",1,16,105710284,105710284,0
"11094",11097,"19wTxLBTjQrj9yk7ev4AdcvKU8hNLY3jv7",1,0,0,0,0
"11095",11098,"19WuJZNFzqakZWEqJdEGQJ5ZStRZPYEuKB",1,2,6838616,6838616,0
"11096",11099,"19WUPNJj2dDrkbiFmtdiMUEoBpXPC7iiTT",2,0,0,0,0
"11097",11100,"19WV5zw2tTHuRm3ua6M1c2e3FktEwdz6kS",1,2,10726000,10726000,0
"11098",11101,"19WW2kULe2bYGXQAzY34QUQu4xvehNH9pc",1,0,0,0,0
"11099",11102,"19WwR3vWec1vDwpVKXDdArGR5FzPT6yFyC",1,0,0,0,0
"11100",11103,"19WXmwGgS5E59Gqc3Kv7XjWwHHKEsTnqgh",1,16,11014188,11014188,0
"11101",11104,"19Wy6apDbEYLp8C4KQBDLHvXDGSTgQPN6H",1,0,0,0,0
"11102",11105,"19wYcw5StzYP2KMqsHBe1t8FaPd112ajnA",2,0,0,0,0
"11103",11106,"19wZgVpEhK55rzV2SDwGVV3o59ZbQR6E9n",1,0,0,0,0
"11104",11107,"19wznWs9ZujpKV8PCkBHkQrA8sEXy6ivMS",1,0,0,0,0
"11105",11108,"19x2u4jfMBGkACUpbzik8H3xv4zbDL2p6v",1,0,0,0,0
"11106",11109,"19X42F2BVrvmDH6cAVTbN4HkaURMALF3Fm",1,2,5430,5430,0
"11107",11110,"19x4KA4aCCBhcDaoZS9nahjotWTsapByJt",1,0,0,0,0
"11108",11111,"19x6FRsfhGfBoQXY79S2dZ9HXe1P1KZESv",2,10,205739502,169865649,35873853
"11109",11112,"19X6VAwEwfdHUZjedje8Ay5X5sddWw16kW",1,0,0,0,0
"11110",11113,"19x9sX5LKvAJ2hpgboCneCeXzdJQb5ESTj",4,0,0,0,0
"11111",11114,"19x9wXBUF2rNnsv8iioBjXonwiqu6VzAj9",1,0,0,0,0
"11112",11115,"19X9zx6EhnLxvJuwnR52cMrmnC5ze9oATB",1,0,0,0,0
"11113",11116,"19XabwjXyxczujGCd2RdJLbrx6xkNLEGgH",2,0,0,0,0
"11114",11117,"19xBdxUkMCWv5TKmDU8T5SGA35DNPtDbGk",1,0,0,0,0
"11115",11118,"19xBEtUW7i4CZiEjgtDMvToHFkbtdsbCsF",1,0,0,0,0
"11116",11119,"19xbgSxmgbLSAH6mNnx6d9TDFGdaEX3P5h",1,0,0,0,0
"11117",11120,"19xbXC1AhK1XwTH4o7qEHk34SQ7K8gMXKG",1,0,0,0,0
"11118",11121,"19xcx1CR8h9EVUa5cK93utxXnjn7cmFeKc",1,2,6399229,6399229,0
"11119",11122,"19xD9Dt8q5qNzgJyX66VGJjbTMVAAJX67m",1,0,0,0,0
"11120",11123,"19xdLVA26YufF62kUzRkn15VghVYk6zUuK",1,0,0,0,0
"11121",11124,"19XEF3PneHqDePvwhWLMCEzb3tMkzt4Ei5",1,6,12020000,12020000,0
"11122",11125,"19XEQn2mQ4g48WrdJRZAsFCu6TBeGNSmTR",1,0,0,0,0
"11123",11126,"19xf9GYBCs53SQDARQ9K4ZL3xBcEkXTcPQ",1,0,0,0,0
"11124",11127,"19XgagfHjduAkMDx251qk9u53jt57AYabV",1,6,7391456,7391456,0
"11125",11128,"19XGeNXX7QbLDTo4rv7FacMtP66knAacpg",1,0,0,0,0
"11126",11129,"19XgzNgxGzJ6BHmMLN4rGX77jAm4YDdJ4W",5,3,17491500,17491500,0
"11127",11130,"19xicaZ2jAQTfvdpGUdgUzCQZ7QkdrquEd",2,0,0,0,0
"11128",11131,"19XJ2mi8VzAqKG7gxZVRDLTAiMxGWtcH6G",2,0,0,0,0
"11129",11132,"19XJDFFo3ixpJ4sUa7Jzvo55iKJ1rgPHVT",5,10,16982848,16982848,0
"11130",11133,"19XJke7FsvrUNi755iN4CQHwBaPYWKegKB",1,0,0,0,0
"11131",11134,"19xjxNGsSpPh97K7j9YrvMun9XVLmk4eVw",3,0,0,0,0
"11132",11135,"19XkgLDWYW68xjnXsMEgs1qiHhgthRENb2",1,0,0,0,0
"11133",11136,"19xKP25BgY855FW48WtfzxgyimqUiBGxAM",1,0,0,0,0
"11134",11137,"19XnCb5s6bzvK4FTsrJ7oZktyqb2smxKZf",1,0,0,0,0
"11135",11138,"19XNEj3JsvaqVaFpR1GG8f6Q9djTAYH66y",1,0,0,0,0
"11136",11139,"19XNsuSYPKh7i8qRnwcjNHNvQCD9R6zFxe",2,0,0,0,0
"11137",11140,"19xPdKh99BjnBdKcQzeX5fdEBbtD7Zy4XP",1,0,0,0,0
"11138",11141,"19XpMmhtgcZqo4rNCe5tkZ3Gjbi8RVbhwV",1,0,0,0,0
"11139",11142,"19XQNCmGgcqHHKGs51dqC8GUq9LSmmZcaG",1,0,0,0,0
"11140",11143,"19XrVqox72M9w2jHVgv8LiVDZjbDxdqoR8",1,0,0,0,0
"11141",11144,"19xSTmZ4ZejdhyB9DBdX1RnKn4QnLxofkX",1,0,0,0,0
"11142",11145,"19xT2Piyd9fg1Z3HNwX1SYkxSPaXeeBqZK",51,2,9508093,9508093,0
"11143",11146,"19XtA9BhyfaHStbcshALT7xJiHKCYBfZ1V",22,7,27240601,27240601,0
"11144",11147,"19XTeGSkpZiJimzJQftm3HX7VNHMDYBkew",6,0,0,0,0
"11145",11148,"19xu7RuKHwea8Wd8o1uLyCsQmybqUpmMMu",1,0,0,0,0
"11146",11149,"19XUtm1fAggJsUfyD9qStv3jPS3Qyopdig",2,11,9628579,9628579,0
"11147",11150,"19xUUtG5JWRxbAqF9eqLyk8u1TonbRR2tk",2,0,0,0,0
"11148",11151,"19XwD3oQcPGmk6oa2ugSmaVNytHuGw129e",1,0,0,0,0
"11149",11152,"19xWrSVmxWxowWe8YmHki5y5kvVAumhhAn",1,0,0,0,0
"11150",11153,"19xyFLFwN7Y3p9P1t9FRm4PtbzS31ttjQC",1,0,0,0,0
"11151",11154,"19XyzPfp3W3hGWjkvC7T7Bf7QdUkFFKFx5",1,0,0,0,0
"11152",11155,"19XZH6gwYRAjd1LjsPrjNWfhjTCQU4PD8p",34,2,2.5e+07,2.5e+07,0
"11153",11156,"19XzrsS4ALppH1o1pp3gUucuSnrauRLyxo",2,185,471702601,471412666,289935
"11154",11157,"19y1mzPzvdbnXgNRX12Toy3Jo6Ja21iFM",2,0,0,0,0
"11155",11158,"19Y4mPEr5bpUxWakmcnspLUeDdvj8gEw1K",1,0,0,0,0
"11156",11159,"19y5CjxdZBdvJRaaSzjqyFKY3oz8rTyopp",1,2,10328330,10328330,0
"11157",11160,"19y627CjftDQyGedfxRnFhy8iU6PJXhq42",1,0,0,0,0
"11158",11161,"19y6XMVGVkG5BfbBG4eF7cbokPFnT9fPD6",1,0,0,0,0
"11159",11162,"19Y7BwqwKooSJJa5nSEXWwBbwoyuWKiuZi",1,0,0,0,0
"11160",11163,"19Y83McBsU8x4MeNJJoPfAAQQexo1xHbEy",1,0,0,0,0
"11161",11164,"19Y8PeZi3cqmvpqbAbNwKXLyrGcALZiXXH",1,0,0,0,0
"11162",11165,"19Y9BS5DiAQwXU4b4q1MyGYzCUo113374j",1,18,207526969,207525877,1092
"11163",11166,"19Y9jJappe327S5dBP3zU6SWNojyz5WjLo",1,0,0,0,0
"11164",11167,"19yB8p814uTXVwZ3tqMD54R1HTgRQP9fPJ",1,0,0,0,0
"11165",11168,"19Yb8QynT2h4xDUSyoowuaopuzbVViezik",1,0,0,0,0
"11166",11169,"19yBDBTJhLocZXP6R69Nc92CgDnGb6svsv",2,0,0,0,0
"11167",11170,"19YBnYPDsB8QurMTq5bHQCK7LR3VqTVA7V",4,0,0,0,0
"11168",11171,"19YCvfsprtrKZUwzbCxju7RmtBTMgvMZA6",6,2,24946599,24946599,0
"11169",11172,"19yDXt8kbefDarTZxEX5aqDVYSfNCJkdkM",2,0,0,0,0
"11170",11173,"19YEZqVHvojTnXtDCgMsK21r97MDfG6L7u",1,0,0,0,0
"11171",11174,"19YgEzfjAbQWZia2naqjfCCm8EQumQXnC6",13,0,0,0,0
"11172",11175,"19YGxPk8U9kEU4Ku2UZwrUNLLU4LZsizHm",1,0,0,0,0
"11173",11176,"19YHnVe9VMEVgR6K1ou1xts1Sy3eJSLawp",1,0,0,0,0
"11174",11177,"19yhP2NHgMs6iC12VhGnkWLrmpbHfYdne7",8,2,22023482,22023482,0
"11175",11178,"19yhpCPv8GgyojL3PfuFwRUEetZoZQiXAC",2,0,0,0,0
"11176",11179,"19yHXhmYdw53WYinRW835KKMBFCdy8Uo7p",1,0,0,0,0
"11177",11180,"19yJfc4VwwuteJBXirVJ5evZQepu72eE6c",1,0,0,0,0
"11178",11181,"19YkK4KRwzF1nitmuPagz3xp5yxfqao5E6",2,0,0,0,0
"11179",11182,"19YKTGUpQRz2tGZuNKd1aetHDy7amCngK5",1,0,0,0,0
"11180",11183,"19ym3kJAN5GUjHBf6Reo442tJ9CWJcGNGF",3,0,0,0,0
"11181",11184,"19YMD5jNHh9wLHSyDMFRXKztFP3EZiXWHb",1,0,0,0,0
"11182",11185,"19YMTTvAwBDwojVg7kc3NjGumA1cYU8svv",3,0,0,0,0
"11183",11186,"19YnAeFY9hpeuhyiQu29u8xbApo9pmKhiU",2,0,0,0,0
"11184",11187,"19yNf4mMxXypELLuEhPSZr6Mw8oEHPcpvi",1,0,0,0,0
"11185",11188,"19yNgakKwyQVR5Z9JCrypqeSSyULc2aN4T",2,0,0,0,0
"11186",11189,"19YNYYJooPwGrovzJHa3A4Wehp3XAqxeT2",1,0,0,0,0
"11187",11190,"19ypDT7NXSrKdGTb18x9QU9rnuQUcQxiTb",1,0,0,0,0
"11188",11191,"19yPqtTbyWiCHM9hvAivgMX7JW9YjWQAYi",1,2,1602732,1602732,0
"11189",11192,"19YpYDVtyWUXw8MmDPkKt7JsXu2aajStKA",1,2,6e+06,6e+06,0
"11190",11193,"19yq9S5NUxjm7bAonQivJ95dwor3w6Gc8o",1,0,0,0,0
"11191",11194,"19YqRHhUBK6B3BdgkmxZjJj36ncD7zTuLR",2,14,13690438,13690438,0
"11192",11195,"19YQsfNiFv3mPZ5zNJi4eDjToVNE15ffmo",1,0,0,0,0
"11193",11196,"19YtkQ464F7VxzfdyT5f7to796KymXdGDC",1,0,0,0,0
"11194",11197,"19YtyL7YsHfLBHLbNJh3jeL2LTwgT13qZC",1,4,8290104,8290104,0
"11195",11198,"19YUARMLrbsKt9b9fEUtkbr7yWqv64H2P4",1,0,0,0,0
"11196",11199,"19yucmNeLXN285X479GWrQHSTpwwvvFKeX",1,0,0,0,0
"11197",11200,"19YUVoTgf7YPKj2ygfr174jqCuasXrmZVq",14,0,0,0,0
"11198",11201,"19YwgsiiKT9BW4vArX7aTJBHFyJRcj9dQJ",1,2,61189577,61189577,0
"11199",11202,"19yxB5fGP58XvPR7d2H6wLx3MBAaTvpW8L",1,0,0,0,0
"11200",11203,"19yXhxwRC52mdrqARA6NLo5j3bRvmdzneo",2,0,0,0,0
"11201",11204,"19yy3Lk1J3XSuQDfoAH5dx7PuvrHyKZkM4",1,0,0,0,0
"11202",11205,"19YyKRCXTupn49Yk4UNzXuzQMJm7Lyy185",1,0,0,0,0
"11203",11206,"19Z11JD4CMXAaNQ3f4hUiPEAz7gqj8LL2P",1,9,94341045,94341045,0
"11204",11207,"19z1zq3Qefs5M7vS5umhvdT6qYgj4k8NK1",3,0,0,0,0
"11205",11208,"19Z3KjKcek8oPq5ZP4MfwrXkfHogi6oVhp",1,0,0,0,0
"11206",11209,"19z66xLGhMeYpQAyDvaaWNGVnFDoYqadgT",1,0,0,0,0
"11207",11210,"19z7DYUA9xjdu5ypPT4GsXsqCfMS1jgNHL",6,0,0,0,0
"11208",11211,"19ZcUnrW4DS3CuPa9wY6juSXnw5RdzW5cN",1,0,0,0,0
"11209",11212,"19zEeDYzF5kfFN2ttCZm44F7p3ZLCvMYF4",1,0,0,0,0
"11210",11213,"19zeitLyUKAeaiUawE8qBhHYAtSU2rTEG2",1,0,0,0,0
"11211",11214,"19ZEjuXjy9KbApm8a1YiVb3EKbZbrR1UuM",1,0,0,0,0
"11212",11215,"19zeqRyBhhht8V8pcK8vX8UhKNgomt2yUK",2,0,0,0,0
"11213",11216,"19ZFj3nLSJCgoAcvZSgxs6fWoEmvJhfKkY",1,0,0,0,0
"11214",11217,"19ZfkZjtkU4DihmKE1yCyspqzanbGi8w58",1,2,27089154,27089154,0
"11215",11218,"19ZFRgvZVbWkAHsyCCnjfwRD3g6kPHpUJr",1,0,0,0,0
"11216",11219,"19zG2fi3D7nPPYtix99cECpUNuXRJixEwb",1,0,0,0,0
"11217",11220,"19Zg5K8AEX2bctwpvhbBrJGY3pA1G4Vzzi",1,0,0,0,0
"11218",11221,"19ZGgTH7qKUoxwcd3pLDui2DPqutzGg5tj",1,0,0,0,0
"11219",11222,"19zgzzUwD42hSqGcwHZxnBj974LAf3Xc3L",1,0,0,0,0
"11220",11223,"19zkjxcABQk2a6RxTwyZsu67KePiXiNvH9",2,0,0,0,0
"11221",11224,"19ZMFx4yDB7u7g6fBghQS7r2qouebeSZD2",41,10,69486149,69486149,0
"11222",11225,"19ZMgm11rpoeVN1q7m45YBxBQBnKcyrsQE",1,0,0,0,0
"11223",11226,"19zmimRqLe2bZXi5EehBrcfnetrNXENwzC",33,2,10840000,10840000,0
"11224",11227,"19zndUB9tqz2bMpxxuG8wYub4uGD43EQ3p",1,0,0,0,0
"11225",11228,"19ZNyeAp8uyT6MucdzvPGmkrqqHowuNurX",1,0,0,0,0
"11226",11229,"19ZNzQk14yx2Mnih8bEDxpe7KSEeFWsPJU",1,0,0,0,0
"11227",11230,"19zPAvmNuGr8p4V28iWgje8CuSBvhqpkWJ",1,0,0,0,0
"11228",11231,"19ZpV6y6WtwjdWyyxS8CEGNZzAEi9zqKM6",2,0,0,0,0
"11229",11232,"19ZRkFABswEeVVs4QkNRwiA8vTscaXQvXm",1,0,0,0,0
"11230",11233,"19zt48sAZgtyEUdZ5tpRJGxLHMA5iAyrCG",1,0,0,0,0
"11231",11234,"19ZviBox6nng575hrF4etxUJVz5CNyUqU1",3,6,23176976,23176976,0
"11232",11235,"19ZVRVjAqtrc64B8RsCdtErycbyVRkKTUu",1,0,0,0,0
"11233",11236,"19ZvZsbfesAC2sXn4kqCLqAbgnAaD8Wofx",3,0,0,0,0
"11234",11237,"19ZWbaW2xDXXkM8x3njja3VrzzC7yFM6zC",2,0,0,0,0
"11235",11238,"19ZWh77GMRdmWcw6R64k4h7ZpH8so1kdpg",1,0,0,0,0
"11236",11239,"19zWnhuZWWowUPeGZjp4azsDtAUwWLTgsp",1,0,0,0,0
"11237",11240,"19zx5KG63iCqS3SvNrSnXtC7Ao8kL68Ak7",1,0,0,0,0
"11238",11241,"19zX6NJG9VRMkEEXbqVtjnWeQTWUUozrbx",1,0,0,0,0
"11239",11242,"19ZxkrvaWsfEQWiaSNH1WeYFbYd1KLiiMQ",11,0,0,0,0
"11240",11243,"19zyMYDGAnmoe2cfaQBZujxMs2yTy3xV8p",19,3,8666322,5341960,3324362
"11241",11244,"19zyR9yt5t4gH6uu8FisRni3Fevs2FHEwi",4,0,0,0,0
"11242",11245,"19ZZ54VC4fbZup7HxjomcZcaMkK33W1WGV",1,0,0,0,0
"11243",11246,"19zznQCnZxmes87x7SF4Sq7Z4MwkHCVM3B",1,0,0,0,0
"11244",11247,"1A19CzQQ5ZFxK57LWoAn2rFScTda6DnK1q",58,3,5284800,5284800,0
"11245",11248,"1A1bVQBTaVkHUWhB6LbRiB1wRghb6vdL5i",1,0,0,0,0
"11246",11249,"1A1Er5dHjyvLKRFpJ96nFiCouvn4Lbe2UL",3,0,0,0,0
"11247",11250,"1A1f8VcwheSecL5mBx9ejzWyxCzLfu7EAL",3,0,0,0,0
"11248",11251,"1A1gWFhqfWZ1gg9LJ5QZP7TmUFeixQ64Sp",1,0,0,0,0
"11249",11252,"1A1ixN1ZfQ8vJ8jzhAEqiA9Z5xMHLCHGZs",1,0,0,0,0
"11250",11253,"1A1jC7VChGkMMvV2MVF7vZB5CKFzr2zQnk",1,0,0,0,0
"11251",11254,"1A1kxb1dpSm27SBr7AxDykzWnwQ1WSbWHf",1,0,0,0,0
"11252",11255,"1A1MN11SAUF53spUk1rF3NJEsQonuyAuR2",1,0,0,0,0
"11253",11256,"1A1NfMBcWtz7CZBYZjyQ6zpCcYKZZHuGeD",1,0,0,0,0
"11254",11257,"1A1PYXHpJqnE45iWzoCFoJvTSm6KvDpQbB",12,0,0,0,0
"11255",11258,"1A1RPQFCuPnzHmebPSHjdDoQX4vD3N7pUY",1,0,0,0,0
"11256",11259,"1A1UwnJT8y1eXbCfmzBnRGN2grazk3rHTy",1,2,1157059,1157059,0
"11257",11260,"1A1VDamGLYLPPC24cviz1MWdB9jxauK8u6",3,0,0,0,0
"11258",11261,"1A1W8HoWQLjxxoccWNAxc7o27XBeHxvkip",1,0,0,0,0
"11259",11262,"1A1Xj6L3UHruNZUeCiFjikXCbGZsoPUcRX",2,0,0,0,0
"11260",11263,"1A1xLK8n4GHi886G5kAsnvQ2iAQzLqbXzg",1,0,0,0,0
"11261",11264,"1A21JbrPkadkHULBNCWG5BUXof2cKiQ77o",1,0,0,0,0
"11262",11265,"1A21xoQn8Wq14FP1fBAvJJP7CVCxJPA6Gs",2,0,0,0,0
"11263",11266,"1A2218Q8v5w1PyzRXa9T9qzb8P7wdttfVU",1,0,0,0,0
"11264",11267,"1A226fJh1J1SrDMWZvn3GqKAwUKPxuN5Nc",1,0,0,0,0
"11265",11268,"1A266Daet1U9MvDp82TEjQNEBHbSvM6VxG",1,0,0,0,0
"11266",11269,"1A26o2gE7Wye6VYWXZ5VQAc4LgbUFCpVme",1,28,77798919,77798919,0
"11267",11270,"1A2Ae4KN1FCWonMCbpw1ntrtgiPifWTbTm",2,0,0,0,0
"11268",11271,"1A2bDSjjLyS7rERS4jo6WXB5JQa4sq4QJQ",1,0,0,0,0
"11269",11272,"1A2c1NoHoewxQfPCyEUVN1ayHaUyAU1Qos",3,0,0,0,0
"11270",11273,"1A2Cp1YhQARg8TWDTwaud6bYnDX9nJXHWi",12,0,0,0,0
"11271",11274,"1A2dvb4v266r2J5q5iuvMsX8wuajs51RCU",2,0,0,0,0
"11272",11275,"1A2gfPMwjaX2AMNTq22urn6DuLsVjq9oWj",1,0,0,0,0
"11273",11276,"1A2gvd5dWLnyWQHducSBg5D3qquhKvqrZd",1,0,0,0,0
"11274",11277,"1A2ivHdz9sAKaiPFuKbTFKcno2NqEqGprF",1,0,0,0,0
"11275",11278,"1A2kJrV9raS1Hdd9LrGPMQ9zFZ1an1uou8",2,0,0,0,0
"11276",11279,"1A2m3d5MFoRNvfw5e8QZD93N17uP6v6gi3",1,0,0,0,0
"11277",11280,"1A2ndaWU8hDj2Sh9qJcg9FncFj3nuDtCBq",8,0,0,0,0
"11278",11281,"1A2qb5jZ8SJmukW1cAw1fae2Lr55i4f43b",1,0,0,0,0
"11279",11282,"1A2UEUhpmedGDZR63gANRaGvct6pAtvj4s",2,0,0,0,0
"11280",11283,"1A2VQF48P2NLfVFKzbgv47ftZFSdyaXo2h",8,0,0,0,0
"11281",11284,"1A2wsuXTcHAVSnYT1YZpKoEyY49GmYq8pU",2,0,0,0,0
"11282",11285,"1a2Wt4iWS6cbxZBmVP7srb8D3xxKcAf8V",1,0,0,0,0
"11283",11286,"1A2XNtua1sbKEeWWkLgWp4LgiVVFt6hgYy",1,0,0,0,0
"11284",11287,"1A2xsFx1QoeJQM97kKkdHVZB7FZfBA9ykW",3,0,0,0,0
"11285",11288,"1A2Z77BABfvzNLqYeAecKyrNumdQ9gtsij",2,0,0,0,0
"11286",11289,"1A34P2uHZR9L2tNn1TwvTdqEyoZXZpjuVo",1,0,0,0,0
"11287",11290,"1A34ykKBXNaSgtLRcBWZrXR4Bsheny83Pc",22,0,0,0,0
"11288",11291,"1A385J6KinK4NZiSrDDrf6puX3vA3B3uLr",1,0,0,0,0
"11289",11292,"1A38vCSwiqCW8bYJ43v4XUCwdJvPWwGhFF",1,0,0,0,0
"11290",11293,"1A3EmHhB38N7j9jafXZX4bty3YvM3Cg3Jz",1,0,0,0,0
"11291",11294,"1A3fp9RdxbqtEGvKYkJQLoPWfTLAcfqoQT",1,0,0,0,0
"11292",11295,"1A3h5HSt4ea4SV3j5BbBXxBE75DirH6ohk",3,0,0,0,0
"11293",11296,"1A3hwqL4ZTcCDHBaR7YA6EkomanS6WpqiP",1,0,0,0,0
"11294",11297,"1A3LpwLacapsHbRAwqWVgRaTofEv5TitFS",1,0,0,0,0
"11295",11298,"1A3LQHq7HcMZ6WcCijCPeGf9geJsQaeC1N",15,0,0,0,0
"11296",11299,"1A3nj7NyKirZ6Wbd9NtdQ5ubyCo7NAkT5n",1,0,0,0,0
"11297",11300,"1a3ovFx9VbidWZ6oZ45LEKXs6SpXVQPgv",1,0,0,0,0
"11298",11301,"1A3qCB9mpafJzk9bBygMXiqBx9ZqmJAomk",2,0,0,0,0
"11299",11302,"1A3Ro4MitVXfCRq38p5VjULoWJaJ26Usyf",1,14,2365488297,2365486659,1638
"11300",11303,"1A3U9fkey5ZzUreB8YxHa2cujk8HtmRejz",2,0,0,0,0
"11301",11304,"1A3uBh3cZhGqczMuJAf3DPvumSAuzhXY8k",1,0,0,0,0
"11302",11305,"1A3vrhdtLe9FPqtQhfuiPN7iiwqHWjfUoP",1,0,0,0,0
"11303",11306,"1A3WMhbXGADrEqssSFrMvQrH5FDKwrLziG",1,0,0,0,0
"11304",11307,"1A3yAaEUMV9xUGSB7x7aRT5EArt89VXhwP",1,0,0,0,0
"11305",11308,"1A3Yo5E5CQ7UU8tf3dtUEzaSWmaMc7ft2X",1,0,0,0,0
"11306",11309,"1A3ztNwASs8LrzCNaX116mQH11qLAxypGx",1,104,62447156,62447156,0
"11307",11310,"1A42epYt8gTcXgdfE8GEMSAKDrU338YV3Z",1,0,0,0,0
"11308",11311,"1A434XYCMXSGU3myoMpC9TitE7fQkY5Awa",1,0,0,0,0
"11309",11312,"1A456aQUaA91arMaTW8vk4wrBzHRwRzWNZ",1,0,0,0,0
"11310",11313,"1A4cBAD4mh47fCab2BsFWzcsoU8EZG8vfE",3,0,0,0,0
"11311",11314,"1A4EFrxABvSLioVjtyoqeTgSFswsvbFbNt",1,0,0,0,0
"11312",11315,"1A4ffsLWPYC8n7Dq4s4aiY5mzG4szuHx3M",59,5,54511347,54511347,0
"11313",11316,"1A4frSs3KdB8rDije6cwWhGZth8ZPrWTq7",1,0,0,0,0
"11314",11317,"1A4GDpdWGxvZFV9LS3gkVsniorqf9b3cFw",1,0,0,0,0
"11315",11318,"1A4GH33bt7zBA69MxRnwYfN7p1xLSM3L9",1,0,0,0,0
"11316",11319,"1A4kSTD9V7RcZqh7maxpAS3gQGVQ7zG284",1,0,0,0,0
"11317",11320,"1A4nRCK71bF7uFR2CLvDhpGFBTnrGcguYT",3,0,0,0,0
"11318",11321,"1A4p2RJ8oVHB9bqKPe1HjDnCnrxZPKkPNZ",2,0,0,0,0
"11319",11322,"1A4p3Q9ENr2Ckp2CE7bvTJwHrVQrisHGsR",1,0,0,0,0
"11320",11323,"1A4PfsRkUtu4LMtnCejA7ynmVWvXHJx9UR",2,0,0,0,0
"11321",11324,"1A4Pu16vMuNFz868ti6TxrUpP4Xv2XFxzr",3,0,0,0,0
"11322",11325,"1A4QideaZziDtMwqBDDup7E7CkxALyMS26",1,0,0,0,0
"11323",11326,"1A4rkTXevrJxGuCPtMn7fjPSAKDUiZw5df",1,0,0,0,0
"11324",11327,"1A4rNcPbNsU23z3MzCCyRvkCsrTkxCmhKQ",1,0,0,0,0
"11325",11328,"1A4SU66kwaPYMwU7PtKjMUEJmGbY2i9sxs",1,0,0,0,0
"11326",11329,"1A4T9jV5ZBVdxAT5kN2nbNw4tw1EULm97M",2,0,0,0,0
"11327",11330,"1A4TB7VemfDz11b4LQpDUHPfcgPiWJrebH",2,0,0,0,0
"11328",11331,"1A4x2F3gaXQFTYzeqK3CRqYzsK8XT5ooc6",2,7,6926051,6326051,6e+05
"11329",11332,"1A4XS6jyUQ49iw899obt4sfC5VVZ4Ztah8",1,0,0,0,0
"11330",11333,"1A4ycEWSqi98Mb4ANQKw7xSuMt4pe28FhU",1,0,0,0,0
"11331",11334,"1A4yLLgKkfnRnEwQV8WAbz3yi63UaUiVCg",3,0,0,0,0
"11332",11335,"1A534ttSgSdY9Jdox13fSht4pfScaFVcy1",1,0,0,0,0
"11333",11336,"1A53tZ299H2CtEPKt9qsBVRg3aghaDtqqs",1,0,0,0,0
"11334",11337,"1A55DCsyjSpDYjjhKtrLfgko4kGH9VQdpj",1,0,0,0,0
"11335",11338,"1A57YGQY3NxbtwKDwAxEiMvA732dUi56LG",1,0,0,0,0
"11336",11339,"1a5AbiZQGtdx4DJhWNPbUzvgoZ7vbW9XR",2,0,0,0,0
"11337",11340,"1A5axDpgTemzq8CeEpTa679zxSZpayrg4K",1,0,0,0,0
"11338",11341,"1A5bidNbuMoFCM8BT9pSWcRNRYxto7rsUS",1,0,0,0,0
"11339",11342,"1A5Ex1AEQCuxAU7wvYxUaVapPKim5p5pkj",1,0,0,0,0
"11340",11343,"1A5FiYAWZLmReXLiFaYTbdkpEoFRTwjyKF",3,42,129925720,129925173,547
"11341",11344,"1A5Gn3VFvv2JMkDx6puCu3mn2moGaFeDhW",1,0,0,0,0
"11342",11345,"1A5H13QpCuJqmFZWEagt99uTJ25KshvuUW",16,0,0,0,0
"11343",11346,"1A5hbM9YuvQABULiTJwZ3W3pTYM9gkQadb",1,0,0,0,0
"11344",11347,"1A5i6SUoEQGUe7S9KtUB4A78DuMbyRakYq",2,0,0,0,0
"11345",11348,"1A5idjHqvPk3Qr4Ct5o7vcmecXVV8zzAXe",2,0,0,0,0
"11346",11349,"1A5iEiRSBGiyms2CPCnTiJvLutYoCFfWgi",1,0,0,0,0
"11347",11350,"1A5moycnHW1Kv1tneDwPLuVN8iUKNdx3DG",1,0,0,0,0
"11348",11351,"1A5PaejYhVjHXcjhjKrLjydb1qqBBAXUYV",1,0,0,0,0
"11349",11352,"1A5qdGfmDqE36uK3kMNbuVW7m4Z7yWQnZK",2,0,0,0,0
"11350",11353,"1A5qs69mqp3fXxqqBhK26vUPv8YXWNxgqo",13,0,0,0,0
